X,Y,objectid,reg_no,part,act,year,section,sdesc,desc_,feat_num,test,keyval,tpo_ref,tree_ref,amended
430699.221,385462.822000001,69491,1750,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO NO. 808/25          : T1,6192,1,A618,808/25,T1,
430700.861,385459.559,69492,1750,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO NO. 808/25          : T3,6192,1,A619,808/25,T3,
430700.939,385456.75,69493,1750,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO NO. 808/25          : T4,6192,1,A620,808/25,T4,
430691.054,385458.665999999,69494,1750,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO NO. 808/25          : T5,6192,1,A621,808/25,T5,
430686.508,385463.454,69495,1750,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO NO. 808/25          : T6,6192,1,A622,808/25,T6,
430680.914,385464.078,69496,1750,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO NO. 808/25          : T7,6192,1,A623,808/25,T7,
430673.716,385457.054,69497,1750,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO NO. 808/25          : T8,6192,1,A624,808/25,T8,
430675.757,385436.563999999,69498,1750,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO NO. 808/25          : T9,6192,1,A625,808/25,T9,
439274.488,387865.925000001,69499,1654,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO NO. 808/2,6192,1,A626,808/2,,
439282.094,387861.869999999,69500,1654,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO NO. 808/2,6192,1,A627,808/2,,
439288.522,387856.986,69501,1654,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO NO. 808/2,6192,1,A628,808/2,,
432489.105,380236.949999999,69502,1712,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO NO. 808/39,6192,1,A629,808/39,,
434208.851,385730.135,69503,8926,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/259        : T1,6193,1,A630,808/259,T1,
441562.339,382309.731000001,69504,9073,3b,TOWN AND,1990,"198,201 AND",TREE PRESERVATION ORDE,TPO NO. 808/261        : T9,6193,1,A631,808/261,T9,
441635.16,382338.785,69505,9073,3b,TOWN AND,1990,"198,201 AND",TREE PRESERVATION ORDE,TPO NO. 808/261        : T8,6193,1,A632,808/261,T8,
432597.124,383974.801000001,69506,1952,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/169        : T1,6193,1,A633,808/169,T1,
441916.36,381662.095000001,69507,1991,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/205        : T1,6193,1,A634,808/205,T1,
432573.378,383994.529999999,69508,1952,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/169        : T7,6193,1,A635,808/169,T7,
431448.418,380403.91,69509,2035,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/203        : T2,6193,1,A636,808/203,T2,
431431.313,380402.403999999,69510,2035,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/203        : T1,6193,1,A637,808/203,T1,
432580.502,383988.642000001,69511,1952,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/169        : T6,6193,1,A638,808/169,T6,
432588.919,383982.310000001,69512,1952,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/169        : T4,6193,1,A639,808/169,T4,
432592.934,383979.067,69513,1952,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/169        : T2,6193,1,A640,808/169,T2,
432588.764,383978.912,69514,1952,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/169        : T3,6193,1,A641,808/169,T3,
432582.278,383983.623,69515,1952,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/169        : T5,6193,1,A642,808/169,T5,
432587.559,383935.502,69516,1952,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/169        : T17,6193,1,A643,808/169,T17,
431038.239,385726.047,69517,2064,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/212        : T1,6193,1,A644,808/212,T1,
431053.239,385724.328,69518,2064,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/212        : T2,6193,1,A645,808/212,T2,
431074.704,385742.797,69519,2064,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/212        : T3,6193,1,A646,808/212,T3,
431910.792,384079.117000001,69520,445,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/9          : T1,6186,1,A334,808/9,T1,
433519.837,394049.298,69521,1895,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/104,6188,1,A430,808/104,,
433570.018,394066.111,69522,1895,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/104,6188,1,A431,808/104,,
435250.251,383901.169,69523,1787,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/99          : T2,6188,1,A432,808/99,T2,
435241.72,383918.552999999,69524,1787,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/99          : T2,6188,1,A433,808/99,T2,
433528.215,394120.376,69525,1895,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/104,6188,1,A434,808/104,,
433541.131,394122.204,69526,1895,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/104,6188,1,A435,808/104,,
435222.923,383932.609999999,69527,1787,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/99          : T2,6188,1,A436,808/99,T2,
433533.336,394120.0,69528,1895,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/104,6188,1,A437,808/104,,
435230.737,383932.162,69529,1787,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/99          : T2,6188,1,A438,808/99,T2,
433536.9,394121.335999999,69530,1895,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/104,6188,1,A439,808/104,,
435237.24,383931.551000001,69531,1787,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/99          :,6188,1,A440,808/99,,
433533.559,394079.025,69532,1895,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/104,6188,1,A441,808/104,,
435237.194,383924.429,69533,1787,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/99          : T2,6188,1,A442,808/99,T2,
433534.45,394085.927999999,69534,1895,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/104,6188,1,A443,808/104,,
435228.554,383927.981000001,69535,1787,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/99          : T2,6188,1,A444,808/99,T2,
433535.118,394092.608999999,69536,1895,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/104,6188,1,A445,808/104,,
430284.539,388391.522,69537,1766,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/122        : T11,6188,1,A446,808/122,T11,
442350.751,384728.886,69538,1813,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/113,6188,1,A447,808/113,,
433459.038,394076.517000001,69539,1895,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/104,6188,1,A448,808/104,,
433436.392,394099.716,69540,1895,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/104,6188,1,A449,808/104,,
433435.765,394096.469000001,69541,1895,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/104,6188,1,A450,808/104,,
433435.367,394093.289000001,69542,1895,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/104,6188,1,A451,808/104,,
433434.563,394091.075999999,69543,1895,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/104,6188,1,A452,808/104,,
433454.048,394092.945,69544,1895,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/104,6188,1,A453,808/104,,
433461.436,394096.533,69545,1895,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/104,6188,1,A454,808/104,,
433460.803,394091.889,69546,1895,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/104,6188,1,A455,808/104,,
442356.838,384734.893999999,69547,1813,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/113,6188,1,A456,808/113,,
442359.787,384733.683,69548,1813,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/113,6188,1,A457,808/113,,
442363.532,384731.737,69549,1813,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/113,6188,1,A458,808/113,,
432533.797,383882.494000001,69550,1792,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/91          : T1,6188,1,A459,808/91,T1,
434209.636,385644.364,69551,1969,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO No. 808/170        : T16,6201,1,A834,808/170,T16,
434213.376,385650.841,69552,1969,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO No. 808/170        : T17,6201,1,A835,808/170,T17,
434193.148,385658.983999999,69553,1969,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO No. 808/170        : T18,6201,1,A836,808/170,T18,
434188.619,385660.493000001,69554,1969,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO No. 808/170        : T19,6201,1,A837,808/170,T19,
431946.057,381320.104,69555,1950,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO No. 808/171        : T7,6201,1,A838,808/171,T7,
435253.575,396566.471999999,69556,1971,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO No. 808/187        : T1,6201,1,A839,808/187,T1,
435224.926,396565.003,69557,1971,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO No. 808/187        : T2,6201,1,A840,808/187,T2,
431889.043,381494.441,69558,1949,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO No. 808/173        :,6201,1,A841,808/173,,
435204.86,396563.375,69559,1971,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO No. 808/187        : T3,6201,1,A842,808/187,T3,
435163.328,396561.374,69560,1971,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO No. 808/187        : T7,6201,1,A843,808/187,T7,
431835.96,381471.186000001,69561,1949,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO No. 808/173        :,6201,1,A844,808/173,,
431850.79,381448.948000001,69562,1949,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO No. 808/173        :,6201,1,A845,808/173,,
442418.049,382913.362,69563,2097,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO No. 808/220        : T1,6201,1,A846,808/220,T1,
431837.246,381476.023,69564,1949,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO No. 808/173        :,6201,1,A847,808/173,,
431841.131,381484.703,69565,1949,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO No. 808/173        :,6201,1,A848,808/173,,
431852.209,381499.088,69566,1949,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO No. 808/173        :,6201,1,A849,808/173,,
444266.225,383130.130000001,69567,1791,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/95          : G2,6201,1,A850,808/95,G2,
444282.054,383170.528000001,69568,1791,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/95          : G1,6201,1,A851,808/95,G1,
444280.497,383165.641000001,69569,1791,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/95          : G1,6201,1,A852,808/95,G1,
444278.996,383162.728,69570,1791,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/95          : G1,6201,1,A853,808/95,G1,
444243.239,383282.654999999,69571,1814,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/97          : T6,6202,1,A854,808/97,T6,
444248.43,383277.095000001,69572,1814,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/97          : T5,6202,1,A855,808/97,T5,
444265.884,383287.761,69573,1814,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/97          : T7,6202,1,A856,808/97,T7,
444299.023,383292.630999999,69574,1814,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/97          : T8,6202,1,A857,808/97,T8,
444308.764,383286.375,69575,1814,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/97          : T9,6202,1,A858,808/97,T9,
444248.623,383246.368000001,69576,1814,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/97          : T4,6202,1,A859,808/97,T4,
444253.673,383246.931,69577,1814,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/97          : T3,6202,1,A860,808/97,T3,
444255.31,383238.395,69578,1814,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/97          : T2,6202,1,A861,808/97,T2,
432404.593,386693.627,69579,1841,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/135        : T1,6202,1,A862,808/135,T1,
432413.432,386623.325999999,69580,1841,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/135        : T2,6202,1,A863,808/135,T2,
431053.361,392913.312999999,69581,9729,3b,TOWN AND,1990,"198,201 AND",TREE PRESERVATION ORDE,TPO No. 808/270        : T15,6216,1,A1074,808/270,T15,
432580.763,383930.146,69582,1952,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/169        : T16,6193,1,A648,808/169,T16,
432579.745,383927.634,69583,1952,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/169        : T15,6193,1,A649,808/169,T15,
432577.581,383925.007999999,69584,1952,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/169        : T14,6193,1,A650,808/169,T14,
432573.224,383925.227,69585,1952,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/169        : T13,6193,1,A651,808/169,T13,
432572.227,383920.929,69586,1952,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/169        : T12,6193,1,A652,808/169,T12,
432566.545,383915.605,69587,1952,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/169        : T11,6193,1,A653,808/169,T11,
432561.634,383910.603,69588,1952,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/169        : T10,6193,1,A654,808/169,T10,
432556.833,383922.888,69589,1952,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/169        : T9,6193,1,A655,808/169,T9,
432554.191,383928.448999999,69590,1952,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/169        : T8,6193,1,A656,808/169,T8,
432430.801,384355.255999999,69591,2140,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/213        : T43,6193,1,A657,808/213,T43,
444404.138,383203.778000001,69592,2322,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/185        : T5,6194,1,A658,808/185,T5,
444407.974,383193.457,69593,2322,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/185        : T4,6194,1,A659,808/185,T4,
444404.18,383159.823000001,69594,2322,3b,Town and,1990,201,Tree Preservation Orde,TPO NO. 808/185        : T1,6194,1,A660,808/185,T1,
432432.392,384350.637,69595,2140,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/213        : T42,6194,1,A661,808/213,T42,
432428.996,384346.465,69596,2140,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/213        : T41,6194,1,A662,808/213,T41,
431041.136,385654.601,69597,2064,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/212        : T5,6194,1,A663,808/212,T5,
432435.001,384406.473999999,69598,2140,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/213        : T44,6194,1,A664,808/213,T44,
432458.579,384415.911,69599,2140,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/213        : T45,6194,1,A665,808/213,T45,
431044.107,385646.780999999,69600,2064,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/212        : T6,6194,1,A666,808/212,T6,
432482.892,384399.120999999,69601,2140,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/213        : T29,6194,1,A667,808/213,T29,
432475.933,384388.638,69602,2140,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/213        : T30,6194,1,A668,808/213,T30,
433960.622,386796.823000001,69603,2026,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/195        : T23,6194,1,A669,808/195,T23,
434006.28,386721.16,69604,2026,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/195        : T25,6194,1,A670,808/195,T25,
436094.134,385770.657,69605,1726,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO NO. 808/42          : T4,6194,1,A671,808/42,T4,
432255.984,383890.316,69606,1953,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/189        : T18,6195,1,A672,808/189,T18,
432254.194,383886.198999999,69607,1953,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/189        : T19,6195,1,A673,808/189,T19,
432259.564,383886.914999999,69608,1953,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/189        : T20,6195,1,A674,808/189,T20,
432257.237,383871.702,69609,1953,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/189        : T21,6195,1,A675,808/189,T21,
432264.575,383873.848999999,69610,1953,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/189        : T22,6195,1,A676,808/189,T22,
431588.075,381436.937000001,69611,1945,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/184        : T8,6195,1,A677,808/184,T8,
431584.457,381462.323999999,69612,1945,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/184        : T7,6195,1,A678,808/184,T7,
431583.996,381469.825999999,69613,1945,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/184        : T6,6195,1,A679,808/184,T6,
431583.575,381478.408,69614,1945,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/184        : T5,6195,1,A680,808/184,T5,
431583.073,381487.096999999,69615,1945,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/184        : T4,6195,1,A681,808/184,T4,
431582.496,381498.941,69616,1945,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/184        : T3,6195,1,A682,808/184,T3,
431582.013,381511.252,69617,1945,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/184        : T2,6195,1,A683,808/184,T2,
431581.286,381521.954,69618,1945,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/184        : T1,6195,1,A684,808/184,T1,
431516.193,381454.983999999,69619,1945,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/184        : T9,6195,1,A685,808/184,T9,
431505.129,381454.834000001,69620,1945,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/184        : T10,6195,1,A686,808/184,T10,
431682.143,383034.549000001,69621,1942,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/183        : T1,6195,1,A687,808/183,T1,
431094.342,386829.509,69622,1957,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/194        : T1,6195,1,A688,808/194,T1,
431102.531,386830.829,69623,1957,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/194        : T2,6195,1,A689,808/194,T2,
431097.305,386825.517000001,69624,1957,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/194        : T3,6195,1,A690,808/194,T3,
431149.036,386790.374,69625,1957,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/194        : T4,6195,1,A691,808/194,T4,
431164.771,386783.9,69626,1957,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/194        : T5,6195,1,A692,808/194,T5,
431174.519,386776.591,69627,1957,3b,Town and,1990,198 & 201,Tree Preservation Orde,TPO NO. 808/194        : T6,6195,1,A693,808/194,T6,
431176.881,383916.999,69628,1904,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/159        : T1,6195,1,A694,808/159,T1,
431179.157,383912.619999999,69629,1904,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/159        : T2,6195,1,A695,808/159,T2,
431195.169,383872.245999999,69630,1904,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/159        : T3,6195,1,A696,808/159,T3,
431203.633,383858.864,69631,1904,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/159        : T4,6195,1,A697,808/159,T4,
431213.014,383835.575999999,69632,1904,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/159        : T5,6195,1,A698,808/159,T5,
431220.362,383863.512,69633,1904,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/159        : T6,6195,1,A699,808/159,T6,
431210.233,383859.703,69634,1904,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/159        : T7,6195,1,A700,808/159,T7,
431218.957,383848.890000001,69635,1904,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/159        : T8,6195,1,A701,808/159,T8,
431219.571,383852.577,69636,1904,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/159        : T9,6195,1,A702,808/159,T9,
431222.274,383848.645,69637,1904,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/159        : T10,6195,1,A703,808/159,T10,
431228.39,383851.471000001,69638,1904,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/159        : T11,6195,1,A704,808/159,T11,
431236.978,383859.089,69639,1904,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/159        : T12,6195,1,A705,808/159,T12,
431242.796,383862.676999999,69640,1904,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/159        : T13,6195,1,A706,808/159,T13,
431251.091,383868.210000001,69641,1904,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/159        : T14,6195,1,A707,808/159,T14,
432502.065,390629.831,69642,1869,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/103        :,6195,1,A708,808/103,,
432498.284,390633.206,69643,1869,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/103        :,6195,1,A709,808/103,,
432494.579,390639.821,69644,1869,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/103        :,6195,1,A710,808/103,,
432490.046,390643.737,69645,1869,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/103        : T24,6195,1,A711,808/103,T24,
432490.24,390655.689999999,69646,1869,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/103        : T23,6195,1,A712,808/103,T23,
432485.866,390652.683,69647,1869,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/103        : T30,6195,1,A713,808/103,T30,
432486.018,390658.045,69648,1869,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/103        : T22,6195,1,A714,808/103,T22,
432554.151,390678.026000001,69649,1869,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/103        :,6196,1,A715,808/103,,
432546.647,390673.169,69650,1869,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/103        :,6196,1,A716,808/103,,
432543.013,390676.545,69651,1869,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/103        :,6196,1,A717,808/103,,
432543.002,390672.223999999,69652,1869,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/103        :,6196,1,A718,808/103,,
432538.81,390670.604,69653,1869,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/103        :,6196,1,A719,808/103,,
432544.41,390670.063999999,69654,1869,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/103        :,6196,1,A720,808/103,,
432541.71,390666.688999999,69655,1869,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/103        :,6196,1,A721,808/103,,
432500.261,390659.262,69656,1869,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/103        : T21,6196,1,A722,808/103,T21,
432505.585,390653.084000001,69657,1869,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/103        : T20,6196,1,A723,808/103,T20,
432506.504,390621.189999999,69658,1869,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/103        : T32,6196,1,A724,808/103,T32,
432503.129,390626.861,69659,1869,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/103        : T31,6196,1,A725,808/103,T31,
432499.213,390627.265000001,69660,1869,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/103        :,6196,1,A726,808/103,,
431259.933,383870.461999999,69661,1904,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/159        : T15,6196,1,A727,808/159,T15,
431265.321,383870.568,69662,1904,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/159        : T16,6196,1,A728,808/159,T16,
431290.464,383878.756999999,69663,1904,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/159        : T17,6196,1,A729,808/159,T17,
431299.758,383882.251,69664,1904,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/159        : T18,6196,1,A730,808/159,T18,
431309.716,383887.488,69665,1904,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/159        : T19,6196,1,A731,808/159,T19,
431212.598,383909.132999999,69666,1904,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/159        : T20,6196,1,A732,808/159,T20,
431221.28,383912.775,69667,1904,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/159        : T21,6196,1,A733,808/159,T21,
431224.168,383915.209000001,69668,1904,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/159        : T22,6196,1,A734,808/159,T22,
433161.975,393863.425000001,69669,1804,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/86,6196,1,A735,808/86,,
433169.899,393871.975,69670,1804,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/86,6197,1,A736,808/86,,
433174.278,393854.040999999,69671,1804,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/86,6197,1,A737,808/86,,
429279.662,385742.123,69672,1793,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/110        :,6197,1,A738,808/110,,
429281.52,385698.278000001,69673,1793,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/110        :,6197,1,A740,808/110,,
429280.995,385689.708000001,69674,1793,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/110        :,6197,1,A741,808/110,,
444285.479,383260.537,69675,1814,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/97          : T1,6197,1,A742,808/97,T1,
444286.063,383257.731000001,69676,1814,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/97          : T1,6197,1,A743,808/97,T1,
444309.028,383282.861,69677,1814,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/97          : T1,6197,1,A744,808/97,T1,
440520.734,386716.445,69678,1806,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/105        : T1,6197,1,A745,808/105,T1,
440506.746,386705.77,69679,1806,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/105        : T10,6197,1,A746,808/105,T10,
440505.273,386701.443,69680,1806,3b,Town and,1971,60 & 61,Tree Preservation Orde,TPO No. 808/105        : T9,6197,1,A747,808/105,T9,
